"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7aDrJbO2oxuEKG9HMehSON","Wanted, Wasted","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","2","183426","https://p.scdn.co/mp3-preview/c21543e38b601b70d2917980159feb8ff870cd83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPPO02204460","","2024-05-18T01:57:25Z"
"spotify:track:6xKlHqbHnSjX9OzR6GjoF1","感情這回事","spotify:artist:1IDuSpntFl2Mutofvrrutc","陳柏宇","spotify:album:6Sxn6p0AYRLDHssU105xme","感情這回事","spotify:artist:1IDuSpntFl2Mutofvrrutc","陳柏宇","2020-09-11","https://i.scdn.co/image/ab67616d0000b273d412ef235d0da7cd4bf7921a","1","1","211633","https://p.scdn.co/mp3-preview/fe25a24739ffa99d997f90a3f31f7803e741dac2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","HKA412000246","","2024-05-18T01:57:25Z"
"spotify:track:0KqKR7cBtUD6I38784Ul3u","完全無關的事","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","spotify:album:2Ero8tZ2STH3hvWDnCybkA","完全無關的事","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","2022-07-28","https://i.scdn.co/image/ab67616d0000b27373ce8d9c035dffa5435ed906","1","1","211216","https://p.scdn.co/mp3-preview/f5d07630eb3ec6c5474e7318f4271213d2701bdf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","HKI492266201","","2024-05-18T01:57:24Z"
"spotify:track:0O0Ryi8FQFNdPAsLE8iug6","相信你的人 - 《銀河補習班》電影推廣曲","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:2R1nnaw5zJ5xv91GVW71XX","相信你的人 (《銀河補習班》電影推廣曲)","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2019-07-05","https://i.scdn.co/image/ab67616d0000b273d097d3f1ea40e4e3d44b5625","1","1","274218","https://p.scdn.co/mp3-preview/99723569a3720aea2ae0ea919ed1f30c12318151?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","HKJ631904001","","2024-05-18T01:57:24Z"
"spotify:track:7A1odihHBrI8n9k0Fefh2j","Are You Ready","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:4vu7F6h90Br1ZtYYaqfITy","The Razors Edge","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1990-09-24","https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508","1","7","250333","https://p.scdn.co/mp3-preview/fbb3b6eb9a77c184b68d8df0a69b8fe1559bc503?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","AUAP09000020","","2024-05-18T01:57:24Z"
"spotify:track:09Dq8rEWn75pYIKfgvhheh","打得火熱","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:6HsDj5Zdpd7Xhgl4X0vVT5","打得火熱","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2000-11-15","https://i.scdn.co/image/ab67616d0000b2731b8a57cee9511cc10e3cdd04","1","2","194115","https://p.scdn.co/mp3-preview/e48080c0552a6be60095375173669a99bee8fd49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","hkh090010602","","2024-05-18T01:57:24Z"
"spotify:track:0E1ZkZmnTE2q5me7LchYkv","秒針を噛む - From THE FIRST TAKE","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:6LLacIJFJYI29UDMpyQocb","秒針を噛む (From THE FIRST TAKE)","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2021-03-05","https://i.scdn.co/image/ab67616d0000b27344fd67a7428c3d059c5b8634","1","1","272666","https://p.scdn.co/mp3-preview/bbf9c776e30554f239b2c6edab08cdaa5a64207f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","JPPO02100486","","2024-05-18T01:57:24Z"
"spotify:track:0Rhz56u8K6hjzxNCGkJjhi","盲婚啞嫁","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:01V7sAkBawhdXnxjnmL9F2","盲婚啞嫁","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2023-01-09","https://i.scdn.co/image/ab67616d0000b273e98aca190a2c3cd8fc48d358","1","1","223500","https://p.scdn.co/mp3-preview/f86bc979db4c7e7f6475d0ccbf98cf1525239119?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","HKJ632301001","","2024-05-18T01:57:23Z"
"spotify:track:0Q6iyPxVFKypsvcqHt6x0u","安徒生的錯","spotify:artist:2pYLo2RugZpdhYRub5nKcV","林奕匡","spotify:album:0zcvg0UGNbqkyiOBwDyZ6t","有人共鳴","spotify:artist:2pYLo2RugZpdhYRub5nKcV","林奕匡","2015-11-13","https://i.scdn.co/image/ab67616d0000b2732c87ac9405c623b588a12441","1","1","242312","https://p.scdn.co/mp3-preview/1e3173921ca4149804c56690af1aa922db6e84f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","HKA411500036","","2024-05-18T01:57:23Z"
"spotify:track:0KnuM2F70nIxPT8R5Zjqku","Words That I Could Say to You","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","spotify:album:4bRhWcG06rLAkjeOYBjXWC","American Saikoro","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","2018-08-16","https://i.scdn.co/image/ab67616d0000b27344ce06cda5e768b688962dec","1","8","216493","https://p.scdn.co/mp3-preview/b9f181dd76dc7bccec6d87f0a1b31c89d128b195?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","QZDA81854751","","2024-05-18T01:57:23Z"
"spotify:track:7gsJMixcPbMZoFUsnyn4KW","永久保存","spotify:artist:1IDuSpntFl2Mutofvrrutc","陳柏宇","spotify:album:6LhoeTOauRPqY1JAITe1mt","五年新曲加精選","spotify:artist:1IDuSpntFl2Mutofvrrutc","陳柏宇","2011-06-23","https://i.scdn.co/image/ab67616d0000b27371d667443d0c7257df52cdbc","1","16","222640","https://p.scdn.co/mp3-preview/29e8c7fc30d0c4284a934fb8397fd1bc3067030b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","HKA410700103","","2024-05-18T01:57:23Z"
"spotify:track:7dxZe6weXZEaCjh5DIFnye","THERE IS A REASON","spotify:artist:3O0kLS5sLZ41XZRxjBKmLF","Konomi Suzuki","spotify:album:7ueLSBix9ZypPPcC0hR942","LIFE of DASH","spotify:artist:3O0kLS5sLZ41XZRxjBKmLF","Konomi Suzuki","2017-12-20","https://i.scdn.co/image/ab67616d0000b273e9fd02e97a157b435f106dd3","1","15","294120","https://p.scdn.co/mp3-preview/4c089eebe3a670fefc46547aa2a1e0d670d41281?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPD731700248","","2024-05-18T01:57:23Z"
"spotify:track:0pfyjcfkhr61wWR94xPADw","Not the One (Neither of Us)","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","spotify:album:0JiNnBe7k6LVHo7v3iSnIZ","Not the One (Neither of Us)","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","2022-11-03","https://i.scdn.co/image/ab67616d0000b27364650f9fe0f49610127728a9","1","1","197790","https://p.scdn.co/mp3-preview/24b431a6bfd268644c226be0559a16345ef703f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","HKI492266203","","2024-05-18T01:57:22Z"
"spotify:track:1AxQN0AQhI0wp8HrqgbVTo","殘酷遊戲","spotify:artist:68gYAqni9tSrACmLCp4qoM","衛蘭","spotify:album:0ntQxLr73k7ZIJ81MbQ0MU","Wish","spotify:artist:68gYAqni9tSrACmLCp4qoM","衛蘭","2010-02-05","https://i.scdn.co/image/ab67616d0000b2738326d55fe3b77af6076e44de","2","1","251013","https://p.scdn.co/mp3-preview/a0dc670c33cd0a93075df73628d8298ee896dea4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","HKF090900031","","2024-05-18T01:57:22Z"
"spotify:track:0PvuVoqa1IHCnTrNnltS70","First Love - 2022 Mix","spotify:artist:7lbSsjYACZHn1MSDXPxNF2","宇多田光","spotify:album:1TwR0thoGz0hCk0ot73xID","First Love (2022 Mix)","spotify:artist:7lbSsjYACZHn1MSDXPxNF2","宇多田光","2022-12-09","https://i.scdn.co/image/ab67616d0000b2739ad5c65b2bb5fabc66f2ae94","1","1","261122","https://p.scdn.co/mp3-preview/d47e9422de0a432306e492c1787797b459e1746a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","JPPO02203634","","2024-05-18T01:57:22Z"
"spotify:track:0Y12GuKnIa7ObO8s6E0D9X","Echoes In The Night","spotify:artist:7EqcX6VMuJAQViJqJrL2yA","Hers Lake","spotify:album:1ZC2UZU31y5NrgkCiAkUUO","Wild Flowers","spotify:artist:7EqcX6VMuJAQViJqJrL2yA","Hers Lake","2022-10-21","https://i.scdn.co/image/ab67616d0000b2733d9c2890fbc25e366554d574","1","2","178009","https://p.scdn.co/mp3-preview/13525957e159c7cbd8d4e5e8d3715e61b2e7f436?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","SE5W32203806","","2024-05-18T01:57:22Z"
"spotify:track:7zph1Irpw39AuLNCPe5JIc","銀河修理員","spotify:artist:6V1SwiosQqf5XvmoTMCGa9","Dear Jane","spotify:album:5Kfcb7hS1gmg3G5tS7Pgzd","銀河修理員","spotify:artist:6V1SwiosQqf5XvmoTMCGa9","Dear Jane","2020-03-24","https://i.scdn.co/image/ab67616d0000b27341d0779cb6804fc436b603d0","1","1","232224","https://p.scdn.co/mp3-preview/4cf689080984ff06e9f8100aa1eef83b9dbc346a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","HKI492099201","","2024-05-18T01:57:22Z"
"spotify:track:7zJJ08UWogTWVrnikAcjeH","蹴っ飛ばした毛布","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:78ZCKoWyPDc5A2o6WUolpz","蹴っ飛ばした毛布","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2019-10-02","https://i.scdn.co/image/ab67616d0000b273d2fe2e2706691b502e280168","1","1","264400","https://p.scdn.co/mp3-preview/2f949eac5227a4efc627127871a2a154343acfb2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","JPPO01903830","","2024-05-18T01:57:22Z"
"spotify:track:1G5cJCr6WwmiKRGlCbq6WS","Hontowane,","spotify:artist:3VVMRDGpbQR2SK9nHX3DW5","yangskinny","spotify:album:0Kyfu9ZMYITiwDUngdTpJc","Hontowane,","spotify:artist:3VVMRDGpbQR2SK9nHX3DW5","yangskinny","2022-10-05","https://i.scdn.co/image/ab67616d0000b273da2f82fbbb7ea63c739ad69b","1","1","201213","https://p.scdn.co/mp3-preview/c4c7a28128ef80687ed1f08e5326f12768237ef5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","JPVI02202936","","2024-05-18T01:57:21Z"
"spotify:track:1Bnmeza32UZ1frQTxGexnt","LOVERSE","spotify:artist:5jewGMrZtMNJk5OsZ61Cpo","Edan 呂爵安","spotify:album:1UWeqFUIIwYr17QIcO1gjB","LOVERSE","spotify:artist:5jewGMrZtMNJk5OsZ61Cpo","Edan 呂爵安","2023-01-01","https://i.scdn.co/image/ab67616d0000b2731abc494ad5f6b52197334b1a","1","1","265045","https://p.scdn.co/mp3-preview/6d838d786a3ea75c9737abb3fc521f8ba6e05be6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","HKG482310685","","2024-05-18T01:57:21Z"
"spotify:track:0g5Zscg5vy93gX0IU3MQHF","シエラのように","spotify:artist:0QZqdhoRQkn1VphAa5eX8h","10-FEET","spotify:album:2WaRUGRx1I5uRs0hrMEFYk","コリンズ","spotify:artist:0QZqdhoRQkn1VphAa5eX8h","10-FEET","2022-12-14","https://i.scdn.co/image/ab67616d0000b273a8f69ba9f78e59382eec9af9","1","14","300000","https://p.scdn.co/mp3-preview/af7ca226d6987252d822622c920bf1a5039ed29c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","JPPO02002368","","2024-05-18T01:57:21Z"
"spotify:track:16VtXtccn3rmUAR9Q4W5ME","一人之境","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","spotify:album:3dv4gO0Yf0cot7lXT85lFT","一人之境","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","2020-05-08","https://i.scdn.co/image/ab67616d0000b27349bdc125a9edf93bc8257f03","1","1","196954","https://p.scdn.co/mp3-preview/fd4b1826782c5ce01cf2e6ebd8d3e4cb67ed8dac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","HKC991900006","","2024-05-18T01:57:21Z"
"spotify:track:0wE2XlqiTWxzx4zfNTbr7n","我的最愛","spotify:artist:709dAbhS0sezd0SUJImqg4, spotify:artist:4ujntV2BGRi7X4UbCmTFX0","方力申, Stephy Tang","spotify:album:41iUXoBTY3mgpKSF5Kwqu3","十分愛精選","spotify:artist:709dAbhS0sezd0SUJImqg4, spotify:artist:4ujntV2BGRi7X4UbCmTFX0","方力申, Stephy Tang","2016-01-08","https://i.scdn.co/image/ab67616d0000b27331b786c1ad378f4eac9991e7","1","8","218000","https://p.scdn.co/mp3-preview/6da9b6c68fd185e9fd01c7834b36787b998c2f56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","HKI491500178","","2024-05-18T01:57:21Z"
"spotify:track:1RhHoXt5qOygIDMfsq2bl5","眩しいDNAだけ","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:1nG7B25FtCxciwLUWN5kvS","今は今で誓いは笑みで","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2019-06-12","https://i.scdn.co/image/ab67616d0000b2733366e2e8c1bc35c76267b5c8","1","6","226306","https://p.scdn.co/mp3-preview/c245020b8b61b53300d8c2f6ff542154a69704eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","JPPO01900212","","2024-05-18T01:57:20Z"
"spotify:track:1EVtaZonkyjS53asmiH9vw","Wanted","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","spotify:album:2R29eMiHXX71HlWA8KWbqK","Alkatraz","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","2020-03-13","https://i.scdn.co/image/ab67616d0000b2736dade9b6fa2a7e971fcc88f0","1","6","212759","https://p.scdn.co/mp3-preview/2cc2d090c25b8e6b04487abad0ac952a74b8f684?cid=9950ac751e34487dbbe027c4fd7f8e99","true","28","QZFZ22091165","","2024-05-18T01:57:20Z"
"spotify:track:1U5lxCTM6ZR1mUu7GU91Zh","ハゼ馳せる果てるまで","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:39XxyMp1TcN8DRnVd4h16B","ハゼ馳せる果てるまで","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2019-10-18","https://i.scdn.co/image/ab67616d0000b2737fefd83e44571b0bd8f24b3c","1","1","244706","https://p.scdn.co/mp3-preview/d54956121d376dbd61ddba90be793b9c045bb906?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPO01903829","","2024-05-18T01:57:20Z"
"spotify:track:19fp9nI0tq0lcBl7XoCHAb","唯一 (三立/台視戲劇《戀愛是科學》插曲)","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","spotify:album:6Vss0GQqlLtD4k3lSXnYI5","運氣來得若有似無","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","2020-12-31","https://i.scdn.co/image/ab67616d0000b273dea5f1d53c6450cde827daef","1","5","270760","https://p.scdn.co/mp3-preview/7b2c3fceb6a607dfa8b1df4f8609665375085540?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","TWK232012905","","2024-05-18T01:57:20Z"
"spotify:track:16B4ekhNW2xO5P9Wb5YFS7","Somewhere, Over the Chem Trails in the Sky","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt, spotify:artist:3437LpH0TcE3eWnqADjUrG","DEMONDICE, Scott SK Miller","spotify:album:7qUsOIpgNQRyOgtXOocT9i","The Red, White and Black","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","2017-12-30","https://i.scdn.co/image/ab67616d0000b273f730ab2ccb446e543a04f63c","1","5","168881","https://p.scdn.co/mp3-preview/526aa6bdf68f1f513ae73264322898769cbacf16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","QZDA81931742","","2024-05-18T01:57:20Z"
"spotify:track:1chT7Yo3zSvjFPRQ20fWFH","both sides of the coin","spotify:artist:4ATjV5COMvZp7XfnELm7nV","Electric Rivers","spotify:album:0uQHf0jM3WV0yLSoS9x2tj","crestline","spotify:artist:4ATjV5COMvZp7XfnELm7nV","Electric Rivers","2021-10-04","https://i.scdn.co/image/ab67616d0000b273b608dab053b2509e8c08b25a","1","1","171087","https://p.scdn.co/mp3-preview/94c591646d78f16a75fec9556622ebc04e7b6ab6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","QZAKB2134629","","2024-05-18T01:57:19Z"
"spotify:track:7CVQjeMpvRNeHwWU8BGh7R","原始心態","spotify:artist:5vJp6mhsvKyUPZI1bU0c07","吳業坤","spotify:album:3NAffw5o9YgsKSaXsVXWYg","原始心態","spotify:artist:5vJp6mhsvKyUPZI1bU0c07","吳業坤","2020-07-22","https://i.scdn.co/image/ab67616d0000b2733e2ac82ef53ca85d60b77b81","1","1","297143","https://p.scdn.co/mp3-preview/2df4ad5f51d40f35b27685b24f2088ec14160bb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","HKI431400040","","2024-05-18T01:57:19Z"
"spotify:track:1WurHkTLaM8TrKhbehb8SX","爛命鴛鴦","spotify:artist:6Vfc2kpU520XHaSRDRdNCG","劉浩龍","spotify:album:4OOzUPxGFEfeNKG1isyFa1","劉浩龍小精選","spotify:artist:6Vfc2kpU520XHaSRDRdNCG","劉浩龍","2012","https://i.scdn.co/image/ab67616d0000b27309df2eabc1cf29e4944009be","1","2","222600","https://p.scdn.co/mp3-preview/30b98a4f7b165e71c1a558c2cb4048f9fea9bd64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","HKE051200005","","2024-05-18T01:57:19Z"
"spotify:track:1VZMySTb2Sqs30c0FaO9H0","いつのまに","spotify:artist:7LTiBdByoaUd329wCpmMcM, spotify:artist:0bAsR2unSRpn6BQPEnNlZm, spotify:artist:6LesPuO1nhgJ2acJ4MjyBI","MAISONdes, Aimer, 和ぬか","spotify:album:6fWI3YkfSUUL5QY1yfTDyB","いつのまに","spotify:artist:7LTiBdByoaUd329wCpmMcM","MAISONdes","2023-01-01","https://i.scdn.co/image/ab67616d0000b2733f28db056181576c756727fe","1","1","208566","https://p.scdn.co/mp3-preview/67b773ad3a9ae0315d772aaa88b46d0ae6eeb853?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPU902205108","","2024-05-18T01:57:19Z"
"spotify:track:1dBroK67DSaaEE5kvkVjzG","作品的說話","spotify:artist:0DwdA5ZgTJcIQ2uIhc110D","姜濤","spotify:album:6vSggspaaAO0boTq0JQfhQ","作品的說話","spotify:artist:0DwdA5ZgTJcIQ2uIhc110D","姜濤","2022-04-30","https://i.scdn.co/image/ab67616d0000b27384be32ad784f9e306a330e2f","1","1","252746","https://p.scdn.co/mp3-preview/95262067a0933c3c63295753606401cf4891555f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","HKG482210609","","2024-05-18T01:57:19Z"
"spotify:track:2HvbcZLvzsbRoOUx3WFnzF","Medley :愛情陷阱/重口味 - Live in Hong Kong/2015","spotify:artist:5vWJrDpmd5vrDpdmgxqC5u, spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","譚詠麟, 陳奕迅","spotify:album:12PH9dLo67E1lnORMYyNJX","40th Anniversary銀河歲月譚詠麟演唱會","spotify:artist:5vWJrDpmd5vrDpdmgxqC5u","譚詠麟","2015-05-22","https://i.scdn.co/image/ab67616d0000b273329210f52959040f209a3bf1","4","3","464453","https://p.scdn.co/mp3-preview/2dc390b4068f3fb41c45b7527100c9e65170f46e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","HKUM71500244","","2024-05-18T01:57:18Z"
"spotify:track:209lkexhDOdjGJMv9iw3rJ","歲月如歌","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:1GZpD5IdcUfWZPwVFYO9YM","Live For Today","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2003-07-22","https://i.scdn.co/image/ab67616d0000b273e835fd544d7bdfc076e568eb","1","11","207852","https://p.scdn.co/mp3-preview/55a2267c96a4902befcc6fbc96cec9e1578bfb48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","HKD250319011","","2024-05-18T01:57:18Z"
"spotify:track:2GATyrp3JodLsrOoLPzuV3","竊愛","spotify:artist:2elBjNSdBE2Y3f0j1mjrql","周杰倫","spotify:album:1aYDr6muZPmwYvstDnIbeH","哎呦 不錯哦","spotify:artist:2elBjNSdBE2Y3f0j1mjrql","周杰倫","2014-12-26","https://i.scdn.co/image/ab67616d0000b27323345e25b1956a53d2a0bbd1","1","2","204080","","false","0","TWK971401102","","2024-05-18T01:57:18Z"
"spotify:track:2ERu3HUeXXkP0r4MZ0Cs1x","人啊人","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:1jVPF78yUPnwt1RoMtgce4","人啊人","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2022-11-16","https://i.scdn.co/image/ab67616d0000b273f1ea9d2a1740a2035d1e36dd","1","1","297952","https://p.scdn.co/mp3-preview/98af2344ad30a6396846521dc8070eebac2b3573?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","HKJ632205001","","2024-05-18T01:57:18Z"
"spotify:track:1hzG75FpGksAvkeSg6SDj6","你給我聽好","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:6zJUFONywc06m215HRHKxi","rice & shine","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2014-01-01","https://i.scdn.co/image/ab67616d0000b2733fade045675ef7a69df57eeb","1","10","288400","https://p.scdn.co/mp3-preview/a2a2c155fef129885b58a47a9ebc042c66de9228?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","HKJ631402010","","2024-05-18T01:57:18Z"
"spotify:track:2MZ5nFuCRenqGpeRifye6s","一雙手","spotify:artist:2pYLo2RugZpdhYRub5nKcV","林奕匡","spotify:album:0zcvg0UGNbqkyiOBwDyZ6t","有人共鳴","spotify:artist:2pYLo2RugZpdhYRub5nKcV","林奕匡","2015-11-13","https://i.scdn.co/image/ab67616d0000b2732c87ac9405c623b588a12441","1","5","211254","https://p.scdn.co/mp3-preview/b109be1fe1a479109eb0519ff62332cf9fbfbd76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","HKA411500213","","2024-05-18T01:57:17Z"
"spotify:track:2HwLXriLd9nF9ZdLgGrQHT","中二病人","spotify:artist:56Ac1JJiopOrWDuRIb330x, spotify:artist:5r0xeBSRKRJ5Dm63XzTZhE","Zpecial, 周國賢","spotify:album:1LlgBBE71WMXpkuLPcxeKJ","中二病人","spotify:artist:56Ac1JJiopOrWDuRIb330x","Zpecial","2021-09-15","https://i.scdn.co/image/ab67616d0000b27305a80c7f7f0a85cbc4853754","1","1","229319","https://p.scdn.co/mp3-preview/6d5b8fd0b09647a8bb4b2962856240e14f352f7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","HKH442100015","","2024-05-18T01:57:17Z"
"spotify:track:2Kpsws23Oqf0wFwPrzJnWA","正しくなれない","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:2TJa7e6vIJnq5xS5Ejn9VS","正しくなれない","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2020-12-17","https://i.scdn.co/image/ab67616d0000b273e1804b17b7ba2f967c1eac2e","1","1","241567","https://p.scdn.co/mp3-preview/a718533f395abdb4067db1272ffc6aee171b6d7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPPO02003594","","2024-05-18T01:57:17Z"
"spotify:track:2KogAeAixsmxIzDmMHKhjY","下一位前度 in Ab major","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","spotify:album:43QviVcqV7nKDFn00PiXiZ","MAJOR IN MINOR","spotify:artist:3tvtGR8HzMHDbkLeZrFiBI","林家謙","2020-10-01","https://i.scdn.co/image/ab67616d0000b2730dbecb9de4e8b7e2a1b83eb6","1","4","275321","https://p.scdn.co/mp3-preview/78f0e1183dd23f0afdbc6f03022e021bd17a7d3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","HKH611900001","","2024-05-18T01:57:17Z"
"spotify:track:2BfKavPHWOj80JnskZIJGu","哀的美敦書","spotify:artist:6V1SwiosQqf5XvmoTMCGa9","Dear Jane","spotify:album:46s854d3QOfZDfm1Lcu6ky","哀的美敦書","spotify:artist:6V1SwiosQqf5XvmoTMCGa9","Dear Jane","2020-06-23","https://i.scdn.co/image/ab67616d0000b2731937bff929e3a62e188f6d93","1","1","269254","https://p.scdn.co/mp3-preview/8c9eabbd34ff1d41179990e5c958cf7058756352?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","HKI492099202","","2024-05-18T01:57:17Z"
"spotify:track:2EU1uVEUCgSA5aiBiHJDAk","逆時車站","spotify:artist:3wYcmejLVtOoHIq9szUugh","洪嘉豪","spotify:album:6b5wLYHfOYRSkW1jnSWcuQ","逆時車站","spotify:artist:3wYcmejLVtOoHIq9szUugh","洪嘉豪","2021-07-20","https://i.scdn.co/image/ab67616d0000b2735308c608f6c43403033b3b7b","1","1","200162","https://p.scdn.co/mp3-preview/fb2187da6be4b30f2579db1409e3c9aec9cc920c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","HKI492107203","","2024-05-18T01:57:17Z"
"spotify:track:2lmCiz0pZiLqUPvzEsZ6ro","ハローフィクサー","spotify:artist:0QZqdhoRQkn1VphAa5eX8h","10-FEET","spotify:album:2WaRUGRx1I5uRs0hrMEFYk","コリンズ","spotify:artist:0QZqdhoRQkn1VphAa5eX8h","10-FEET","2022-12-14","https://i.scdn.co/image/ab67616d0000b273a8f69ba9f78e59382eec9af9","1","4","206186","https://p.scdn.co/mp3-preview/ba2d8733750e970ebe8e0d46784d30a09f6e5c70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","JPPO01902625","","2024-05-18T01:57:16Z"
